Gender,Age,Family members count,Current residence,Parents status,Guardian,Fathers education,Mothers education,Guardians monthly income,self_supporting_activity,monthly_income,gpa_software_eng_intro,gpa_formal_methods,gpa_req_eng,gpa_sda,gpa_spm,gpa_sqe,gpa_se_testing,gpa_se_design_patterns,gpa_sc,gpa_ict,gpa_pf,gpa_discrete,gpa_ppit,gpa_oop,gpa_dsa,gpa_se_concepts,gpa_coal,gpa_db,gpa_dip,gpa_algo,gpa_os,gpa_ccn,gpa_cg,gpa_numerical,gpa_webtech,gpa_hci,gpa_gamedev,gpa_automata,gpa_ids,gpa_mobiledev,gpa_ai,gpa_processor_assembly,gpa_compiler_construction,gpa_ml,gpa_infosec,gpa_software_proc_improv,gpa_cv,gpa_data_security,previous sgpa,matric percentage,school scholarship?,intermediate_background,intermediate_percentage,college scholarship?,nts_score,Program,reason_for_program_choice,interest_in_domain,program_satisfaction,current_semester,current_cgpa,uni_scholarship?,paying_fees_status,mode_of_study,subject_difficulty,subject_interest,certificates_or_diploma,library_visits_frequency,study_preference,borrow_books,online_lectures_usage,daily_study_hours,self_study_days,health_status,disability_status,daily_freetime,teacher_methodology_preference,time_with_family_friends,commute_time_to_university,physical_exercise_time,love_travelling,preferred_eating_places,participate_in_cocurriculars,group_study_preference,book_reading_interest,socializing_interest,preferred_spare_time_activities,time_in_spare_activities,family_relationship_quality,internet_access,learning_speed,familysupport_ineducation,graduation_risk_perception,Self-Discipline,Hard Working,Punctuality,Politeness,Team Player,Confidence,Responsible,importance_of_grades,Do you take nutritions.,Do you love sports?,Do you value and have confidence of your opinions?,sleep_time? (7-8 hours)],Do you do self-directed learning?,study burnout,semester success belief,weather impact on focus,study planning,task consistency,Pass/Fail,marks,Grades
1,21,6,2,2,1,7,6,5,41,9,9,8,9,8,8,8,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.15,86.0,1,3,637.0,1,81.0,0,29,5.0,5,1,1.15,0,3,0,1,5,1,4,1,4,4,0,44,4.0,0,1,5.0,0,9,3,5,1,4,10,5,4,19,1,2,4,1,4,4,1,2,0,0,0,0,0,1,4,4,0,4,2,4,2,4,2,2,Pass,60.278576,B+
0,19,6,2,2,1,5,3,0,41,9,9,8,9,8,8,8,9,9,9,4,5,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.21,93.8,0,2,91.6,1,89.0,0,11,4.0,4,2,3.21,0,3,0,4,4,1,4,1,3,4,3,37,4.0,0,4,4.0,7,3,1,5,1,4,1,3,4,138,2,1,2,1,2,4,2,2,1,2,2,2,2,1,2,4,2,2,2,3,4,2,2,4,Pass,68.019714,B
1,20,5,0,2,0,3,6,14,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.01,94.0,0,2,91.0,0,68.0,1,29,5.0,4,0,0.01,0,3,0,3,5,1,0,1,1,2,2,37,5.0,0,2,5.0,7,5,2,5,0,0,10,5,4,86,2,0,0,2,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,1,0,0,Pass,68.07918,A-
1,20,7,2,2,0,9,8,11,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,4.0,81.0,0,1,80.0,0,78.0,1,23,5.0,5,0,4.0,0,3,0,1,5,1,4,1,4,0,0,37,5.0,0,2,4.0,0,6,1,2,0,4,5,2,0,11,8,0,0,2,0,1,2,2,2,2,2,2,2,0,4,4,0,2,2,1,0,4,0,2,Pass,62.724236,B
0,18,6,3,2,0,15,3,2,16,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,92.0,0,2,87.0,0,83.0,1,29,3.0,4,0,0.1,0,3,0,4,3,1,1,1,1,0,1,43,2.0,0,1,3.0,7,4,3,1,0,4,10,4,4,127,0,2,0,2,0,1,0,2,2,2,1,1,2,4,1,4,0,2,2,4,0,2,0,4,Pass,83.93515,A
0,18,6,2,2,1,10,8,1,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.01,91.7,0,1,96.8,1,64.0,1,11,4.0,5,0,0.01,0,3,0,4,4,1,2,1,2,1,5,37,2.0,0,0,5.0,7,9,1,2,0,3,1,4,1,127,2,2,0,1,0,1,0,0,0,2,3,1,2,0,1,1,1,1,4,4,0,4,2,0,Pass,74.680115,B+
1,18,8,3,2,1,10,6,5,51,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.01,89.0,0,2,90.0,0,73.0,1,11,4.0,4,0,0.01,0,3,0,3,4,1,4,1,1,4,1,6,4.0,0,1,5.0,0,7,1,5,0,4,10,5,2,2,0,0,2,1,0,3,2,2,0,2,0,1,2,0,1,2,4,0,4,3,0,4,2,4,Pass,76.253235,B+
1,19,13,0,2,0,10,7,7,20,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.01,91.9,1,2,89.9,0,72.0,1,12,3.0,3,0,0.01,0,3,0,4,3,1,1,1,1,2,0,4,4.0,0,9,3.0,7,6,1,5,0,3,0,2,0,53,8,2,2,2,0,3,0,1,1,0,0,2,1,4,1,0,0,3,3,3,0,3,1,4,Pass,78.1965,B
0,18,6,2,2,0,5,3,2,32,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,90.0,1,2,84.0,0,75.0,1,12,3.0,4,0,0.1,0,3,0,4,4,1,2,1,1,2,0,42,3.0,0,2,4.0,7,3,1,5,0,0,0,5,2,9,8,2,0,2,0,1,2,0,0,2,2,2,2,0,0,0,2,2,2,4,2,2,0,4,Pass,77.62948,B
1,19,6,4,2,1,16,8,5,17,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,92.0,0,1,81.0,0,78.0,1,23,4.0,5,0,0.1,0,3,0,3,3,1,1,1,1,2,2,4,4.0,0,2,2.0,0,9,1,2,0,4,1,3,2,53,8,2,0,1,2,3,2,2,1,0,2,3,1,4,4,0,3,2,2,4,0,4,3,3,Pass,53.406128,B-
0,19,7,2,2,1,5,13,5,56,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,87.0,1,3,93.0,0,83.0,1,23,5.0,5,0,0.1,0,3,0,2,4,1,4,1,1,4,3,17,4.0,0,2,2.0,0,3,3,5,1,3,10,1,0,89,1,0,0,0,0,1,0,0,3,2,3,1,0,0,3,2,2,3,2,2,0,4,2,4,Pass,73.580956,B+
1,18,5,2,1,1,3,3,3,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,4.0,95.0,0,1,79.0,1,82.0,1,29,5.0,4,0,4.0,0,3,0,2,4,1,2,1,4,0,1,37,5.0,0,9,3.0,1,1,1,5,1,3,5,3,2,38,6,0,0,2,0,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,Pass,88.74167,B-
1,19,8,0,2,0,5,8,11,10,4,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,0.1,1,1,90.54,0,77.0,1,29,5.0,5,0,0.1,0,3,0,3,5,1,4,1,1,4,6,37,5.0,0,2,5.0,0,5,1,5,0,1,7,3,4,139,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,0,Pass,78.39837,B
1,17,9,0,2,0,10,10,11,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,0.1,0.1,0,3,83.54,0,79.0,1,29,5.0,5,0,0.1,0,3,0,3,5,1,4,1,1,4,6,37,4.0,0,2,5.0,7,2,1,5,0,2,10,3,4,133,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,Pass,68.43126,B
1,19,12,2,2,1,10,9,5,41,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,4.0,89.0,0,3,93.0,0,66.0,1,23,5.0,5,0,3.7,1,0,0,2,4,1,4,1,1,2,0,8,4.0,0,2,2.0,1,7,1,2,0,1,5,2,3,40,2,2,3,2,0,4,2,2,2,2,2,2,2,4,1,2,4,1,1,1,0,3,1,0,Pass,60.837524,B
1,19,4,2,2,0,16,13,5,41,10,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,4.0,87.0,1,2,1009.0,1,70.0,1,11,4.0,4,0,3.7,0,3,1,4,4,1,3,1,1,3,0,4,3.0,0,1,3.0,1,0,1,4,1,4,10,4,3,65,1,0,4,1,2,4,1,2,1,1,2,1,1,1,4,0,4,2,4,4,4,4,4,4,Pass,81.32948,A
1,19,5,2,2,1,9,3,5,13,9,9,8,9,8,8,8,9,9,9,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.0,92.5,1,1,80.0,0,76.0,1,17,5.0,5,0,3.3,1,0,1,3,5,1,4,1,1,0,1,49,5.0,0,1,5.0,0,0,2,5,0,0,5,5,0,36,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,2,Pass,0.3493925,B+
1,18,5,3,2,0,5,8,5,3,9,9,8,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.01,78.0,0,2,67.0,0,83.0,1,7,3.0,3,0,3.0,0,3,0,3,3,1,4,1,4,4,4,33,3.0,0,4,3.0,2,5,3,4,1,4,10,2,4,65,1,2,4,1,0,1,2,2,2,2,2,2,2,4,4,0,4,2,4,1,0,4,4,0,Pass,73.3064,B
1,20,6,0,2,0,3,6,11,27,9,6,8,9,8,8,8,9,9,9,5,5,8,9,5,6,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.52,93.0,1,1,88.0,1,85.0,1,11,5.0,5,3,3.26,0,3,0,3,4,1,4,1,3,4,3,14,5.0,0,2,4.0,7,0,1,3,0,3,10,2,2,124,0,0,0,2,0,1,0,2,0,0,2,2,0,1,2,0,0,0,4,3,0,4,2,2,Pass,65.02119,B
1,20,5,0,2,1,10,13,11,41,9,7,8,9,8,8,8,9,9,9,6,7,7,9,7,8,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.8,90.0,0,1,86.0,0,82.0,1,29,5.0,5,3,3.5,1,0,1,2,5,2,4,1,4,0,5,43,5.0,0,6,5.0,2,0,2,3,0,4,5,4,4,93,1,0,2,2,0,1,2,2,0,0,2,2,0,4,2,2,2,4,0,4,0,2,0,2,Pass,61.269634,B+
1,20,5,0,2,0,5,3,0,10,10,7,8,9,8,8,8,9,9,9,8,8,8,9,8,7,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.57,89.0,0,1,91.0,0,89.0,1,23,5.0,5,3,3.57,0,3,0,4,3,2,4,1,3,0,9,8,4.0,0,2,4.0,2,4,3,4,1,1,1,2,3,138,1,2,2,1,2,3,2,2,2,2,2,2,2,1,4,2,4,4,4,4,4,4,4,4,Pass,67.515945,A-
1,20,5,2,2,1,10,6,5,41,9,6,8,9,8,8,8,9,9,9,6,5,7,9,5,7,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.45,84.0,0,1,84.3,1,89.0,1,23,5.0,5,3,3.23,1,2,0,3,2,2,3,1,4,0,2,14,4.0,0,1,4.0,0,8,2,4,0,2,7,4,2,66,1,2,0,2,2,1,0,0,2,1,2,1,1,3,4,3,2,3,0,4,2,0,4,0,Pass,65.37561,A-
1,20,7,0,2,1,3,3,11,10,1,4,8,9,8,8,8,9,9,9,4,3,5,9,1,2,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.57,91.0,0,3,85.0,0,80.0,1,23,4.0,5,3,2.58,0,3,0,4,4,1,4,1,1,2,0,33,3.0,0,3,4.0,1,0,3,5,0,2,5,2,2,122,0,0,2,2,0,3,2,1,2,1,0,2,1,3,4,2,0,4,2,3,2,4,4,4,Pass,63.173546,B+
1,21,6,2,2,1,5,3,11,33,9,7,8,9,8,8,8,9,9,9,5,6,7,9,7,7,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.85,94.0,0,2,87.0,0,1.0,1,23,5.0,5,3,3.45,0,3,0,3,4,1,4,1,3,0,3,4,5.0,0,2,4.0,7,3,1,5,0,3,7,4,4,0,0,0,0,2,0,1,2,2,2,2,2,2,2,3,1,0,0,2,2,4,0,2,0,2,Pass,67.50209,B-
1,21,6,2,2,0,9,3,3,20,9,4,8,9,8,8,8,9,9,9,6,4,5,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.58,87.0,0,3,87.0,0,1.0,1,23,5.0,5,3,3.12,0,3,0,3,3,2,4,1,3,4,1,24,5.0,0,2,5.0,0,4,2,3,1,3,5,3,0,38,0,2,0,1,0,1,1,0,2,0,2,2,0,1,2,3,2,2,0,1,0,2,1,0,Pass,88.26147,B+
1,20,3,4,1,2,5,3,5,20,9,3,8,9,8,8,8,9,9,9,2,1,5,9,0,3,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.83,93.0,0,3,84.0,1,1.0,1,11,4.0,4,3,2.64,1,2,0,4,3,1,3,1,1,2,8,14,4.0,0,3,3.0,0,3,1,4,0,3,5,3,2,25,1,0,2,1,0,4,2,2,1,0,0,2,0,1,4,0,0,0,2,4,2,2,2,2,Pass,79.918785,B+
0,19,5,2,2,0,7,6,1,41,9,3,0,0,0,0,0,0,0,0,4,1,5,9,2,2,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.5,96.0,0,1,89.0,1,88.0,1,11,3.0,3,3,2.67,0,3,0,3,3,1,4,1,4,2,2,43,4.0,0,1,4.0,1,3,3,4,0,3,7,2,2,138,1,2,2,2,0,4,2,2,1,2,2,2,2,4,3,2,0,0,2,2,0,0,0,2,Pass,84.64124,B-
1,20,7,4,2,0,7,9,0,3,10,6,5,6,2,8,6,9,9,9,7,8,7,6,8,6,9,9,6,9,9,4,5,9,8,8,8,8,9,7,9,9,9,8,9,9,9,8,7,3.43,92.09,0,1,72.63,0,71.0,1,23,4.0,4,6,3.46,0,3,0,1,3,1,2,0,1,0,8,5,3.0,0,6,1.0,7,2,1,2,0,1,10,5,4,10,1,4,0,2,0,1,3,3,0,1,0,0,3,2,1,3,0,1,0,1,2,4,1,4,Pass,80.9592,A-
1,21,6,2,2,1,7,9,0,1,9,9,8,9,8,8,8,9,9,9,8,4,4,9,7,9,9,9,9,9,9,9,8,9,9,9,8,9,7,9,9,9,9,8,9,9,9,8,7,2.88,87.0,0,1,84.0,1,90.0,1,7,1.0,1,2,3.02,0,3,0,2,2,1,1,0,1,0,8,5,3.0,0,5,1.0,3,6,3,5,1,3,10,2,0,86,2,3,0,0,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,Fail,76.46731,A-
1,20,4,2,2,0,3,7,7,34,9,9,8,9,8,8,8,9,9,9,8,4,3,9,5,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.01,90.0,0,3,80.0,0,76.0,1,29,4.0,4,2,3.01,0,0,0,4,4,1,3,1,1,0,0,5,5.0,0,5,3.0,3,3,2,5,1,4,10,1,4,30,2,4,0,1,0,1,2,2,2,2,2,2,2,1,4,0,4,4,4,2,4,4,4,4,Pass,56.528767,B
1,18,5,2,2,1,7,6,14,3,1,9,8,9,8,8,8,9,9,9,7,1,4,9,2,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.49,88.0,0,1,83.0,0,89.0,1,23,5.0,5,2,2.49,0,3,1,3,4,1,1,1,1,0,3,5,4.0,0,1,3.0,0,5,2,3,1,3,1,3,3,11,0,2,0,1,0,3,0,2,2,2,1,2,0,4,0,2,2,0,2,2,0,4,0,2,Pass,77.33462,B+
1,19,11,0,2,1,9,6,11,41,9,9,8,9,8,8,8,9,9,9,7,1,7,9,6,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.32,94.45,1,2,89.5,0,87.0,1,23,5.0,5,2,3.03,0,3,0,3,4,1,2,1,2,2,2,37,5.0,0,1,4.0,7,0,2,5,0,4,1,3,3,95,0,0,0,2,0,1,2,0,0,0,1,3,2,1,3,4,3,3,4,1,4,3,4,4,Pass,68.45614,B+
0,19,5,2,2,0,5,3,0,35,0,9,8,9,8,8,8,9,9,9,7,3,4,9,3,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.72,91.0,0,3,81.0,0,89.0,1,23,4.0,4,2,2.7,0,3,0,3,3,1,3,1,1,0,4,44,3.0,0,2,3.0,2,5,3,3,1,4,10,3,0,38,1,2,0,2,0,2,2,2,2,2,2,1,0,1,4,4,4,2,4,2,4,4,2,4,Pass,57.27629,B
1,20,4,2,2,1,5,7,5,41,9,9,8,9,8,8,8,9,9,9,3,2,1,4,3,9,1,2,1,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.4,89.0,1,1,80.0,1,90.0,0,34,3.0,2,5,2.4,0,3,0,4,2,1,0,0,1,0,3,43,3.0,1,1,3.0,7,8,2,5,0,2,5,4,4,20,8,0,0,1,0,4,2,2,2,0,0,0,0,1,3,0,2,0,4,2,0,0,0,2,Pass,58.196655,B-
1,22,6,2,2,0,16,13,11,45,10,9,8,9,8,8,8,9,9,9,3,2,2,6,2,9,2,2,5,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.88,83.0,0,3,72.0,1,81.0,0,11,4.0,3,4,2.54,0,3,1,3,3,1,4,1,4,3,0,5,4.0,0,2,3.0,0,2,3,3,1,2,10,2,4,107,0,1,2,1,4,3,0,1,0,2,2,1,0,1,4,0,2,2,4,4,2,4,4,4,Pass,90.209015,A-
0,18,5,2,2,0,5,7,5,41,9,9,8,9,8,8,8,9,9,9,6,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.98,91.0,0,3,93.0,0,69.0,1,11,3.0,2,0,2.98,0,3,0,4,3,1,4,1,2,2,3,49,3.0,0,2,3.0,3,2,1,4,1,1,5,4,0,15,2,1,2,1,2,0,0,2,0,0,2,2,0,0,4,3,2,0,2,2,4,2,2,4,Pass,64.66123,B
1,18,6,0,2,0,7,6,14,41,9,9,8,9,8,8,8,9,9,9,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.41,86.1,0,3,76.8,0,80.0,1,11,3.0,4,1,2.41,0,3,0,4,4,1,4,1,2,2,2,28,4.0,0,2,4.0,7,5,2,4,0,2,5,2,4,53,8,2,2,2,0,2,2,2,2,2,2,3,2,4,4,2,2,2,2,4,0,2,2,4,Pass,68.420135,C+
1,18,6,3,2,0,9,7,0,41,10,9,8,9,8,8,8,9,9,9,8,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.41,90.0,0,1,80.0,0,76.0,1,30,4.0,5,1,3.41,0,3,0,3,3,1,3,1,3,2,3,5,3.0,0,9,1.0,0,1,1,5,0,3,10,3,1,126,0,3,2,0,0,3,0,0,0,0,2,1,0,3,2,1,0,2,0,0,2,0,4,0,Pass,80.7911,B
1,18,6,2,2,0,7,6,5,41,9,9,8,9,8,8,8,9,9,9,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,80.0,0,3,79.0,0,81.0,1,11,3.0,3,1,3.99,1,0,0,3,3,1,2,1,3,2,0,49,3.0,0,1,3.0,0,1,2,3,0,4,10,3,2,0,8,2,3,2,0,1,2,2,1,1,2,2,2,4,3,4,4,3,4,2,2,4,4,4,Fail,52.575123,B
1,19,5,0,2,0,10,6,16,41,9,2,2,2,2,2,2,2,2,2,3,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2.9,94.0,0,1,89.0,1,65.0,1,0,3.0,3,1,2.9,0,3,1,4,2,1,3,1,4,4,1,5,3.0,0,5,3.0,1,4,3,3,0,1,7,2,1,131,1,2,0,2,0,4,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,Pass,72.5307,B
1,20,8,0,2,1,9,6,1,10,4,9,8,9,8,8,8,9,9,9,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.41,92.0,1,1,82.0,0,78.0,1,12,4.0,4,1,3.41,0,3,0,3,1,1,1,0,1,0,1,52,5.0,0,5,1.0,0,4,1,3,0,3,7,1,3,92,2,0,0,1,0,1,2,2,2,2,1,1,2,1,0,0,2,0,2,2,2,3,4,2,Pass,73.30303,B-
0,17,6,3,2,0,9,2,3,11,9,9,8,9,8,8,8,9,9,9,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.24,86.2727,1,2,99.1818,1,73.0,1,11,2.0,3,1,2.24,0,3,0,3,2,1,4,1,2,2,3,14,2.0,0,4,4.0,3,3,2,5,0,2,10,5,2,68,2,0,0,2,0,2,1,3,2,2,2,0,2,1,2,0,0,0,2,3,4,2,2,4,Pass,76.15087,B
1,19,5,2,2,0,7,6,11,41,9,9,8,9,8,8,8,9,9,9,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.23,86.0,0,3,1042.0,1,76.0,1,29,4.0,4,1,3.23,0,3,0,3,3,1,2,1,2,2,2,43,3.0,0,0,3.0,6,2,1,3,1,4,10,3,2,53,3,2,0,2,0,3,1,2,0,2,2,2,2,1,2,4,2,0,0,0,0,2,2,2,Pass,65.479294,B-
1,20,6,2,2,0,9,3,14,10,10,9,8,9,8,8,8,9,9,9,8,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.43,85.0,1,0,82.0,0,81.0,1,23,5.0,4,1,3.43,0,3,0,4,4,2,3,1,1,4,1,14,5.0,0,4,4.0,0,6,2,4,1,3,10,3,4,81,2,0,0,2,0,3,2,2,1,2,0,1,2,4,3,0,2,0,2,3,3,2,2,4,Pass,70.17739,B+
1,18,6,2,2,1,9,6,14,34,9,9,8,9,8,8,8,9,9,9,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.49,83.0,0,3,91.9,0,80.0,1,23,4.0,5,1,3.49,0,3,0,3,4,1,2,1,4,2,0,14,5.0,0,4,4.0,7,8,2,4,0,3,5,4,2,53,0,0,0,2,0,1,2,2,2,2,2,2,2,4,1,2,2,0,2,3,2,2,2,2,Pass,60.288773,B
1,18,5,2,2,0,9,8,11,41,9,9,8,9,8,8,8,9,9,9,5,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.08,92.0,1,1,91.0,0,71.0,1,23,5.0,5,1,3.08,0,3,0,4,4,1,4,1,4,0,2,37,4.0,0,1,4.0,7,5,3,4,0,2,10,4,2,38,0,0,2,2,0,4,2,0,2,0,0,0,0,2,2,0,0,2,0,3,2,2,2,4,Pass,60.0379,B-
1,19,6,2,2,1,3,6,5,41,9,9,8,9,8,8,8,9,9,9,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.39,94.0,0,3,95.6,1,78.0,1,11,3.0,5,1,3.39,0,3,1,3,3,1,2,1,3,2,8,0,3.0,0,2,3.0,0,6,3,2,1,1,7,2,3,138,1,2,0,1,0,3,2,1,3,0,1,1,1,2,3,2,4,2,4,2,2,2,3,4,Pass,62.73931,A
1,18,5,3,2,0,9,3,5,41,9,9,8,9,8,8,8,9,9,9,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.74,93.0,0,1,85.0,0,73.0,1,23,4.0,5,1,3.74,1,0,0,1,5,1,2,1,2,2,0,4,4.0,0,0,4.0,7,6,2,4,0,3,5,3,4,44,2,0,2,2,0,1,2,2,2,2,2,2,2,1,2,0,0,0,4,2,2,2,4,2,Pass,64.07676,B-
1,20,7,2,2,0,5,3,5,10,4,9,8,9,8,8,8,9,9,9,6,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.7,92.0,1,1,50.0,1,82.0,1,23,4.0,4,1,1.9,0,3,0,3,4,2,4,1,4,4,0,4,3.0,0,0,3.0,2,4,2,3,1,4,5,3,4,11,2,2,2,2,0,4,1,3,1,1,2,2,1,3,4,3,4,4,2,2,4,2,0,4,Pass,58.821316,A-
1,17,6,2,2,0,5,3,3,3,8,9,8,9,8,8,8,9,9,9,4,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.02,85.0,0,4,90.0,0,79.0,1,23,5.0,5,1,3.02,0,3,0,1,4,2,4,1,1,3,8,5,3.0,0,0,4.0,0,6,1,5,1,3,5,1,4,11,8,2,0,0,0,1,2,2,0,2,1,2,2,3,4,1,2,4,2,3,0,3,3,4,Pass,85.63652,A
0,20,5,2,2,0,5,3,4,41,9,9,8,9,8,8,8,9,9,9,7,4,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.48,88.8,0,2,88.8,1,88.0,0,11,3.0,4,2,3.48,0,3,0,4,4,1,4,1,3,0,3,43,4.0,0,3,3.0,2,8,3,3,0,4,10,5,4,9,1,2,0,2,0,3,1,2,2,2,1,2,2,4,3,0,4,4,0,4,2,2,3,4,Pass,69.588104,F
1,19,6,0,2,0,5,7,14,41,9,9,8,9,8,8,8,9,9,9,4,2,3,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.17,84.0,0,1,85.0,0,84.4,0,11,3.0,4,2,2.8,0,3,0,5,3,1,4,0,3,2,8,5,4.0,0,1,4.0,7,3,3,5,0,3,10,3,2,105,1,2,4,1,0,4,1,2,1,2,2,2,1,3,4,0,2,3,4,4,2,0,3,2,Pass,62.90017,B
